IATA3,Name,City,Country,Elevation,Latitude,Longitude
ASV,Amboseli Airport,Amboseli National Park,Kenya,3755,-2.645050049,37.25310135
ASW,Aswan International Airport,Aswan,Egypt,662,23.96439934,32.81999969
ATA,Comandante FAP German Arias Graziani Airport,Anta,Peru,9097,-9.347439766,-77.5983963
ATB,Atbara Airport,Atbara,Sudan,1181,17.71034431,34.05701828
ATC,Arthur's Town Airport,Arthur's Town,Bahamas,18,24.62940025,-75.67379761
ATD,Uru Harbour Airport,Atoifi,Solomon Islands,0,-8.87333,161.011002
ATF,Chachoán Airport,Ambato,Ecuador,8502,-1.212069988,-78.57460022
ATG,Minhas Air Base,Kamra,Pakistan,1023,33.86909866,72.40090179
ATH,Eleftherios Venizelos International Airport,Athens,Greece,308,37.93640137,23.94449997
ATI,Artigas International Airport,Artigas ,Uruguay,410,-30.40069962,-56.50790024
ATJ,Antsirabe Airport,Antsirabe,Madagascar,4997,-19.83922148,47.06371307
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,96,70.46730042,-157.4360046
ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,1026,33.63669968,-84.42810059
ATM,Altamira Airport,Altamira,Brazil,369,-3.253910065,-52.25400162
ATP,Tadji Airport,Aitape,Papua New Guinea,48,-3.18985,142.43
ATQ,Sri Guru Ram Dass Jee International Airport,Amritsar,India,756,31.70960045,74.79730225
ATR,Atar International Airport,Atar,Mauritania,734,20.5067997,-13.04319954
ATW,Appleton International Airport,Appleton,United States,918,44.2580986,-88.51909637
ATY,Watertown Regional Airport,Watertown,United States,1749,44.91400146,-97.15470123
ATZ,Assiut International Airport,Asyut,Egypt,772,27.04649925,31.01199913
AUA,Queen Beatrix International Airport,Oranjestad,Aruba,60,12.50139999,-70.01519775
AUC,Santiago Perez Airport,Arauca,Colombia,420,7.06888,-70.7369
AUE,Abu Rudeis Airport ,Abu Rudeis,Egypt,39,28.54,33.12
AUF,Auxerre-Branches Airport,Auxerre,France,523,47.85020065,3.49710989
AUG,Augusta State Airport,Augusta,United States,352,44.3205986,-69.79730225
AUH,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,88,24.43300056,54.65110016
AUK,Alakanuk Airport,Alakanuk,United States,10,62.68004227,-164.6599274
AUL,Aur Island Airport,Aur Atoll,Marshall Islands,0,8.14528,171.173
AUO,Auburn Opelika Robert G. Pitts Airport,Auburn,United States,777,32.61510086,-85.43399811
AUQ,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,1481,-9.768790245,-139.0110016
AUR,Aurillac Airport,Aurillac,France,2096,44.89139938,2.421940088
AUS,Austin Bergstrom International Airport,Austin,United States,542,30.19449997,-97.66989899
AUU,Aurukun Airport,Aurukun,Australia,31,-13.354067,141.72065
AUW,Wausau Downtown Airport,Wausau,United States,1201,44.92620087,-89.62660217
AUX,Araguaína Airport,Araguaina,Brazil,771,-7.22787,-48.240501
AUY,Aneityum Airport,Anelghowhat,Vanuatu,7,-20.24920082,169.7709961
AVA,Anshun Huangguoshu Airport,Anshun,China,4812,26.26055556,105.8733333
AVB,Aviano Air Base,Aviano,Italy,410,46.031898,12.596503
AVI,Maximo Gomez Airport,Ciego De Avila,Cuba,335,22.02709961,-78.78959656
AVK,Arvaikheer Airport,Arvaikheer,Mongolia,5932,46.25030136,102.802002
AVL,Asheville Regional Airport,Asheville,United States,2165,35.43619919,-82.54180145
AVN,Avignon-Caumont Airport,Avignon,France,124,43.90729904,4.901830196
AVO,Avon Park Executive Airport,Avon Park,United States,160,27.59119987,-81.52780151
AVP,Wilkes Barre Scranton International Airport,Scranton,United States,962,41.33850098,-75.7233963
AVV,Avalon Airport,Avalon,Australia,35,-38.03939819,144.4689941
AVW,Marana Regional Airport,Tucson,United States,2031,32.4095993,-111.2180023
AVX,Catalina Airport,Catalina Island,United States,1602,33.4049,-118.416
AWA,Awassa Airport,Awasa,Ethiopia,5450,7.066999912,38.5
AWB,Awaba Airport,Awaba,Papua New Guinea,0,-8.014,142.75
AWD,Aniwa Airport,Aniwa,Vanuatu,69,-19.2346,169.6009
AWK,Wake Island Airfield,Wake island,Wake Island,14,19.28210068,166.6360016
AWO,Arlington Municipal Airport,Arlington,United States,142,48.16070175,-122.1589966
AWZ,Ahwaz Airport,Ahwaz,Iran,66,31.33740044,48.76200104
AXA,Wallblake Airport,The Valley,Anguilla,127,18.20479965,-63.05509949
AXD,Dimokritos Airport,Alexandroupolis,Greece,24,40.85589981,25.95630074
AXJ,Amakusa Airport,Amakusa,Japan,340,32.482498,130.158997
AXK,Ataq Airport,Ataq,Yemen,3735,14.55130005,46.82619858
AXM,El Eden Airport,Armenia,Colombia,3990,4.45278,-75.7664
AXN,Chandler Field,Alexandria,United States,1425,45.86629868,-95.3946991
AXP,Spring Point Airport,Spring Point,Bahamas,11,22.44179916,-73.97090149
AXR,Arutua Airport,Arutua,French Polynesia,9,-15.2482996,-146.6170044
AXT,Akita Airport,Akita,Japan,313,39.61560059,140.2189941
AXU,Axum Airport,Axum,Ethiopia,6959,14.14680004,38.77280045
AYK,Arkalyk North Airport,Arkalyk,Kazakhstan,1266,50.3185997,66.95279694
AYP,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,8917,-13.15480042,-74.20439911
AYQ,Ayers Rock Connellan Airport,Uluru,Australia,1626,-25.1861,130.975998
AYT,Antalya International Airport,Antalya,Turkey,177,36.898701,30.800501
AZ3,Sharana Airstrip,Sharona,Afghanistan,7340,33.12575,68.838517
AZA,Phoenix-Mesa-Gateway Airport,Mesa,United States,1382,33.30780029,-111.6549988
AZD,Shahid Sadooghi Airport,Yazd,Iran,4054,31.9048996,54.2765007
AZI,Bateen Airport,Abu Dhabi,United Arab Emirates,16,24.42830086,54.45809937
AZN,Andizhan Airport,Andizhan,Uzbekistan,1515,40.72769928,72.29399872
AZO,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,874,42.23490143,-85.55210114
AZR,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,919,27.83760071,-0.186414003
AZS,Samaná El Catey International Airport,Samana,Dominican Republic,30,19.2670002,-69.74199677
BAB,Beale Air Force Base,Marysville,United States,113,39.13610077,-121.4369965
BAD,Barksdale Air Force Base,Shreveport,United States,166,32.50180054,-93.66269684
BAF,Barnes Municipal Airport,Westfield,United States,271,42.157799,-72.715599
BAG,Loakan Airport,Baguio,Philippines,4251,16.37509918,120.6200027
BAH,Bahrain International Airport,Bahrain,Bahrain,6,26.27079964,50.63359833
BAL,Batman Airport,Batman,Turkey,1822,37.92900085,41.11660004
BAQ,Ernesto Cortissoz International Airport,Barranquilla,Colombia,98,10.8896,-74.7808
BAS,Ballalae Airport,Ballalae,Solomon Islands,5,-6.990745,155.886656
BAT,Chafei Amsei Airport,Barretos,Brazil,1898,-20.58449936,-48.59410095
BAU,Bauru Airport,Bauru,Brazil,2025,-22.34499931,-49.05379868
BAV,Baotou Airport,Baotou,China,3321,40.56000137,109.9970016
BAX,Barnaul Airport,Barnaul,Russia,837,53.36380005,83.53849792
BAY,Tautii Magheraus Airport,Baia Mare,Romania,605,47.65840149,23.46999931
BAZ,Barcelos Airport,Barcelos,Brazil,112,-0.981292,-62.919601
BBA,Balmaceda Airport,Balmaceda,Chile,1722,-45.91609955,-71.6894989
BBD,Curtis Field,Brady,United States,1827,31.17930031,-99.32389832
BBG,Butaritari Atoll Airport,Butaritari,Kiribati,5,3.08583,172.811005
BBH,Barth Airport,Barth,Germany,23,54.338253,12.710515
BBI,Biju Patnaik Airport,Bhubaneswar,India,138,20.24440002,85.81780243
BBJ,Bitburg Airport,Birburg,Germany,1220,49.945278,6.565
BBK,Kasane Airport,Kasane,Botswana,3289,-17.83289909,25.16239929
BBM,Battambang Airport,Battambang,Cambodia,59,13.09560013,103.223999
BBN,Bario Airport,Bario,Malaysia,3350,3.733890057,115.4789963
BBO,Berbera Airport,Berbera,Somalia,30,10.38920021,44.94110107
BBP,Bembridge Airport,Bembridge,United Kingdom,53,50.67810059,-1.109439969
BBQ,Codrington Airport,Codrington,Antigua and Barbuda,15,17.635799,-61.828602
BBR,Baillif Airport,Basse Terre,Guadeloupe,59,16.01329994,-61.74219894
BBS,Blackbushe Airport,Blackbushe,United Kingdom,325,51.32389832,-0.847500026
BBT,Berbérati Airport,Berberati,Central African Republic,1929,4.221580029,15.78639984
BBU,Băneasa International Airport,Bucharest,Romania,297,44.50320053,26.10210037
BBX,Wings Field,Philadelphia,United States,302,40.13750076,-75.26509857
BCA,Gustavo Rizo Airport,Baracoa Playa,Cuba,26,20.36529922,-74.5062027
BCD,Bacolod-Silay City International Airport,Bacolod,Philippines,82,10.7764,123.014999
BCE,Bryce Canyon Airport,Bryce Canyon,United States,7590,37.70640183,-112.1449966
BCI,Barcaldine Airport,Barcaldine,Australia,878,-23.56529999,145.3070068
BCL,Barra del Colorado Airport,Pococi,Costa Rica,3,10.76869965,-83.58560181
BCM,Bacău Airport,Bacau,Romania,607,46.52190018,26.9102993
BCN,Barcelona International Airport,Barcelona,Spain,12,41.29710007,2.078459978
BCO,Baco Airport,Baco,Ethiopia,4580,5.78287,36.562
BCT,Boca Raton Airport,Boca Raton,United States,13,26.37849998,-80.10769653
BCV,Birchwood Airport,Belmopan,Belize,83,61.41650009,-149.5070038
BCW,Benguera Island Airport,Benguera Island,Mozambique,50,-21.849167,35.436944
BDA,L.F. Wade International International Airport,Bermuda,Bermuda,12,32.36399841,-64.67870331
BDB,Bundaberg Airport,Bundaberg,Australia,107,-24.90390015,152.3190002
BDD,Badu Island Airport,Badu Island,Australia,14,-10.14999962,142.1734
BDE,Baudette International Airport,Baudette,United States,1086,48.72840118,-94.61219788
BDH,Bandar Lengeh Airport,Bandar Lengeh,Iran,67,26.53199959,54.82479858
BDI,Bird Island Airport,Bird Island,Seychelles,6,-3.72472,55.205299
BDJ,Syamsudin Noor Airport,Banjarmasin,Indonesia,66,-3.442359924,114.7630005
BDL,Bradley International Airport,Windsor Locks,United States,173,41.93889999,-72.68319702
BDM,Bandırma Airport,Bandirma,Turkey,170,40.31800079,27.97769928
BDN,Talhar Airport,Talhar,Pakistan,28,24.84149933,68.83840179
BDO,Husein Sastranegara International Airport,Bandung,Indonesia,2436,-6.900629997,107.5759964
BDP,Bhadrapur Airport,Chandragarhi,Nepal,300,26.57080078,88.07959747
BDQ,Vadodara Airport,Baroda,India,129,22.33620071,73.2263031
BDR,Igor I Sikorsky Memorial Airport,Stratford,United States,9,41.16350174,-73.12619781
BDS,Brindisi – Salento Airport,Brindisi,Italy,47,40.6576,17.947001
BDT,Gbadolite Airport,Gbadolite,Congo (Kinshasa),1509,4.253210068,20.97529984
BDU,Bardufoss Airport,Bardufoss,Norway,252,69.05580139,18.54039955
BEB,Benbecula Airport,Benbecula,United Kingdom,19,57.48109818,-7.362780094
BEC,Beech Factory Airport,Wichita,United States,1408,37.69449997,-97.21499634
BED,Laurence G Hanscom Field,Bedford,United States,133,42.47000122,-71.28900146
BEF,Bluefields Airport,Bluefields,Nicaragua,20,11.99100018,-83.77410126
BEG,Belgrade Nikola Tesla Airport,Belgrade,Serbia,335,44.81840134,20.3090992
BEH,Southwest Michigan Regional Airport,Benton Harbor,United States,643,42.1285833,-86.4285
BEI,Beica Airport,Beica,Ethiopia,5410,9.386389732,34.52190018
BEJ,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,59,2.155499935,117.4319992
BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,54,-1.37925005,-48.47629929
BEM,Beni Mellal Airport,Beni Mellal,Morocco,1670,32.40000153,-6.333330154
BEN,Benina International Airport,Benghazi,Libya,433,32.09680176,20.26950073
BEO,Lake Macquarie Airport,Lake Macquarie,Australia,2,-33.0667,151.647995
BEP,Bellary Airport,Bellary,India,30,15.16279984,76.88279724
BEQ,RAF Honington,Honington,United Kingdom,174,52.34260178,0.772939026
BES,Brest Bretagne Airport,Brest,France,325,48.44789886,-4.418540001
BET,Bethel Airport,Bethel,United States,126,60.77980042,-161.8379974
BEU,Bedourie Airport,Bedourie,Australia,300,-24.34609985,139.4600067
BEV,Beersheba (Teyman) Airport,Beer-sheba,Israel,656,31.28700066,34.72299957
BEW,Beira Airport,Beira,Mozambique,33,-19.79640007,34.9076004
BEY,Beirut Rafic Hariri International Airport,Beirut,Lebanon,87,33.82089996,35.48839951
BEZ,Beru Airport,Beru Island,Kiribati,6,-1.354719996,176.0070038
BFC,Bloomfield Airport,Bloomfield,Australia,25,-15.8736,145.3300018
BFD,Bradford Regional Airport,Bradford,United States,2143,41.80310059,-78.64009857
BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,United States,3967,41.87400055,-103.5960007
BFH,Bacacheri Airport,Curitiba,Brazil,3057,-25.40509987,-49.23199844
BFI,Boeing Field King County International Airport,Seattle,United States,21,47.52999878,-122.302002
BFJ,Bijie Feixiong Airport,Bijie,China,4751,27.267066,105.472097
BFL,Meadows Field,Bakersfield,United States,510,35.43360138,-119.0569992
BFM,Mobile Downtown Airport,Mobile,United States,26,30.62680054,-88.06809998
BFN,Bram Fischer International Airport,Bloemfontein,South Africa,4458,-29.09269905,26.30240059
BFO,Buffalo Range Airport,Chiredzi,Zimbabwe,1421,-21.00810051,31.57859993
BFP,Beaver County Airport,Beaver Falls,United States,1253,40.77249908,-80.3914032
BFQ,Bahia Piña Airport,Bahia Piña,Panama,14,7.583,-78.2
BFS,Belfast International Airport,Belfast,United Kingdom,268,54.65750122,-6.215829849
BFT,Beaufort County Airport,Beaufort,United States,10,32.41220093,-80.63439941
BFU,Bengbu Airport,Bengbu,China,100,32.84773333,117.3202444
BFV,Buri Ram Airport,Buri Ram,Thailand,590,15.22949982,103.2529984
BFX,Bafoussam Airport,Bafoussam,Cameroon,4347,5.536920071,10.35459995
BGA,Palonegro Airport,Bucaramanga,Colombia,3897,7.1265,-73.1848
BGC,Bragança Airport,Braganca,Portugal,2241,41.85779953,-6.707129955
BGE,Decatur County Industrial Air Park,Bainbridge,United States,141,30.9715004,-84.63739777
BGF,Bangui M'Poko International Airport,Bangui,Central African Republic,1208,4.398479939,18.51880074
BGI,Sir Grantley Adams International Airport,Bridgetown,Barbados,169,13.07460022,-59.49250031
BGK,Big Creek Airport,Big Creek,Belize,16,16.516667,-88.416667
BGM,Greater Binghamton/Edwin A Link field,Binghamton,United States,1636,42.20869827,-75.97979736
BGO,Bergen Airport Flesland,Bergen,Norway,170,60.29339981,5.218140125
BGR,Bangor International Airport,Bangor,United States,192,44.80739975,-68.82810211
BGW,Baghdad International Airport,Baghdad,Iraq,114,33.26250076,44.23460007
BGX,Comandante Gustavo Kraemer Airport,Bage,Brazil,600,-31.39049911,-54.11220169
BGY,Il Caravaggio International Airport,Bergamo,Italy,782,45.673901,9.70417
BHB,Hancock County-Bar Harbor Airport,Bar Harbor,United States,83,44.45000076,-68.3615036
BHD,George Best Belfast City Airport,Belfast,United Kingdom,15,54.61809921,-5.872499943
BHE,Woodbourne Airport,Woodbourne,New Zealand,109,-41.5182991,173.8699951
BHG,Brus Laguna Airport,Brus Laguna,Honduras,19,15.7631,-84.543602
BHH,Bisha Airport,Bisha,Saudi Arabia,3887,19.9843998,42.6208992
BHI,Comandante Espora Airport,Bahia Blanca,Argentina,246,-38.725,-62.1693
BHJ,Bhuj Airport,Bhuj,India,268,23.28779984,69.67019653
BHK,Bukhara Airport,Bukhara,Uzbekistan,751,39.77500153,64.48329926
BHM,Birmingham-Shuttlesworth International Airport,Birmingham,United States,650,33.56290054,-86.75350189
BHN,Beihan Airport,Beihan,Yemen,3800,14.78199959,45.7201004
BHO,Raja Bhoj International Airport,Bhopal,India,1711,23.28750038,77.33740234
BHP,Bhojpur Airport,Bhojpur,Nepal,4000,27.1473999,87.05079651
BHQ,Broken Hill Airport,Broken Hill,Australia,958,-32.00139999,141.4720001
BHR,Bharatpur Airport,Bharatpur,Nepal,600,27.67810059,84.42939758
BHS,Bathurst Airport,Bathurst,Australia,2435,-33.40940094,149.6519928
BHU,Bhavnagar Airport,Bhaunagar,India,44,21.75219917,72.18520355
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,392,29.34810066,71.71800232
BHX,Birmingham International Airport,Birmingham,United Kingdom,327,52.45389938,-1.748029947
BHY,Beihai Airport,Beihai,China,0,21.5394,109.293999
BIA,Bastia-Poretta Airport,Bastia,France,26,42.55270004,9.483730316
BID,Block Island State Airport,Block Island,United States,108,41.16809845,-71.57779694
BIF,Biggs Army Air Field (Fort Bliss),El Paso,United States,3946,31.84950066,-106.3799973
BIG,Allen Army Airfield,Delta Junction,United States,1291,63.99449921,-145.7220001
BIH,Eastern Sierra Regional Airport,Bishop,United States,4124,37.37310028,-118.3639984
BIK,Frans Kaisiepo Airport,Biak,Indonesia,46,-1.190019965,136.1080017
BIL,Billings Logan International Airport,Billings,United States,3652,45.80770111,-108.5429993
BIM,South Bimini Airport,Alice Town,Bahamas,10,25.69989967,-79.26470184
BIN,Bamiyan Airport,Bamyan,Afghanistan,8367,34.81700134,67.81700134
BIO,Bilbao Airport,Bilbao,Spain,138,43.30110168,-2.910609961
BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,France,245,43.4683333,-1.5311111
BIR,Biratnagar Airport,Biratnagar,Nepal,236,26.48150063,87.26399994
BIS,Bismarck Municipal Airport,Bismarck,United States,1661,46.77270126,-100.7460022
BIU,Bildudalur Airport,Bildudalur,Iceland,18,65.64129639,-23.5461998
BIV,Tulip City Airport,Holland,United States,698,42.74290085,-86.10739899
BIX,Keesler Air Force Base,Biloxi,United States,33,30.41040039,-88.92440033
BIY,Bisho Airport,Bisho,South Africa,1950,-32.89709854,27.27910042
BJA,Soummam Airport,Bejaja,Algeria,20,36.7120018,5.069920063
BJB,Bojnord Airport,Bojnourd,Iran,3499,37.49300003,57.30820084
BJC,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,5673,39.90879822,-105.1169968
BJF,Båtsfjord Airport,Batsfjord,Norway,490,70.60050201,29.69140053
BJH,Bajhang Airport,Bajhang,Nepal,4100,29.53899956,81.18540192
BJI,Bemidji Regional Airport,Bemidji,United States,1391,47.50939941,-94.93370056
BJL,Banjul International Airport,Banjul,Gambia,95,13.3380003,-16.6522007
BJM,Bujumbura International Airport,Bujumbura,Burundi,2582,-3.324019909,29.31850052
BJO,Bermejo Airport,Bermejo,Bolivia,1249,-22.77330017,-64.31289673
BJP,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,2887,-22.979162,-46.537508
BJR,Bahir Dar Airport,Bahar Dar,Ethiopia,5978,11.60809994,37.32160187
BJS,All Airports,Beijing,China,171,39.904167,116.407222
BJT,Bentota Airport,Bentota,Sri Lanka,100,6.416667,79.983333
BJU,Bajura Airport,Bajura,Nepal,4300,29.50200081,81.66899872
BJV,Milas Bodrum International Airport,Bodrum,Turkey,21,37.25059891,27.66430092
BJX,Del Bajío International Airport,Del Bajio,Mexico,5956,20.99349976,-101.4810028
BJY,Batajnica Air Base,Batajnica,Serbia,265,44.935299,20.2575
BJZ,Badajoz Airport,Badajoz,Spain,609,38.8913002,-6.82133007
BKA,Bykovo Airport,Moscow,Russia,427,55.61719894,38.06000137
BKC,Buckland Airport,Buckland,United States,31,65.9815979,-161.1490021
BKD,Stephens County Airport,Breckenridge,United States,1284,32.71900177,-98.89099884
BKE,Baker City Municipal Airport,Baker City,United States,3373,44.83729935,-117.8089981
BKF,Buckley Air Force Base,Buckley,United States,5662,39.7016983,-104.7519989
BKH,Barking Sands Airport,Barking Sands,United States,23,22.02280045,-159.7850037
BKI,Kota Kinabalu International Airport,Kota Kinabalu,Malaysia,10,5.937210083,116.0510025
BKK,Suvarnabhumi Airport,Bangkok,Thailand,5,13.68109989,100.7470016
BKL,Burke Lakefront Airport,Cleveland,United States,583,41.51750183,-81.6832962
BKM,Bakalalan Airport,Bakalalan,Malaysia,2900,3.973999977,115.6179962
BKO,Senou Airport,Bamako,Mali,1247,12.53349972,-7.949940205
BKQ,Blackall Airport,Blackall,Australia,928,-24.42779922,145.4290009
BKS,Fatmawati Soekarno Airport,Bengkulu,Indonesia,50,-3.8637,102.338997
BKW,Raleigh County Memorial Airport,Beckley,United States,2504,37.78730011,-81.12419891
BKX,Brookings Regional Airport,Brookings,United States,1648,44.3048,-96.8169
BKY,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),5643,-2.308979988,28.80879974
